32;010200005;1;;CHCA4E1A00010323;;;;;;;;;;;;213;208;5
25;010200006;1;|01110162|01110162|01110162|01110162;;;700;711;3;391;699;1;;;391;;;;
32;010200006;1;;ELZA4E2A00018214;;;;;;;;;;;;158;156;2
32;010200006;1;;CHCA4E1A00010527;;;;;;;;;;;;233;229;4
25;010200007;1;|01110163|01110163|01110163|01110163;;;700;687;3;329;699;1;;;329;;;;
32;010200007;1;;CHCA4E1A00009357;;;;;;;;;;;;154;153;1
32;010200007;1;;CHCA4E1A00009600;;;;;;;;;;;;175;172;3
25;010200008;1;|01110164|01110164|01110164|01110164;;;600;624;3;286;599;1;;;286;;;;
32;010200008;1;;CHCA4E1A00011506;;;;;;;;;;;;286;281;5
25;010200009;1;|01110165|01110165|01110165|01110165;;;450;440;2;252;449;1;;;252;;;;
32;010200009;1;;CHCA4E1A00013244;;;;;;;;;;;;252;250;2
25;010200010;1;|01110166|01110166|01110166|01110166;;;440;431;5;242;439;1;;;242;;;;
32;010200010;1;;CHCA4E1A00013013;;;;;;;;;;;;242;242;0
24;010200011;1;|01100026|01100026|01100026|01100026|01100026|01100026|01100026|01100026;;;200;168;5;145;54;1;;145;;1;144;144;0
25;010200012;1;|01110167|01110167|01110167|01110167;;;600;666;3;508;599;1;;;508;;;;
32;010200012;1;;CGEA4E0A00008157;;;;;;;;;;;;249;249;0
32;010200012;1;;CHCA4E1A00011590;;;;;;;;;;;;258;258;0
24;010200013;1;|01100027|01100027|01100027|01100027|01100027|01100027|01100027|01100027;;;30;30;6;20;9;1;;20;;0;20;20;0
24;010200014;1;|01100028|01100028|01100028|01100028|01100028|01100028|01100028|01100028;;;200;190;4;171;28;1;;171;;3;168;168;0
24;010200015;1;|01100029|01100029|01100029|01100029|01100029|01100029|01100029|01100029;;;150;159;4;149;0;1;;149;;0;149;148;1
24;010200016;1;|01100030|01100030|01100030|01100030|01100030|01100030|01100030|01100030;;;200;210;3;189;10;1;;189;;1;188;188;0
24;010200017;1;|01100031|01100031|01100031|01100031|01100031|01100031|01100031|01100031;;;130;129;3;100;29;1;;100;;0;100;100;0
24;010200018;1;|01100032|01100032|01100032|01100032|01100032|01100032|01100032|01100032;;;70;68;6;34;35;1;;34;;0;34;34;0
24;010200019;1;|01100033|01100033|01100033|01100033|01100033|01100033|01100033|01100033;;;230;217;0;216;8;6;;216;;0;216;216;0
25;010300001;1;|01110001|01110001|01110001|01110001;;;600;567;7;248;599;1;;;248;;;;
32;010300001;1;;CGEA4E0A00007141;;;;;;;;;;;;248;243;5
25;010300002;1;|01110002|01110002|01110002|01110002;;;400;357;9;148;399;1;;;148;;;;
32;010300002;1;;CHCA4E1A00009607;;;;;;;;;;;;148;145;3
25;010300003;1;|01110003|01110003|01110003|01110003;;;500;474;4;211;499;1;;;211;;;;
32;010300003;1;;CHCA4E1A00012540;;;;;;;;;;;;211;206;5
25;010300004;1;|01110004|01110004|01110004|01110004;;;600;543;7;218;599;1;;;218;;;;
32;010300004;1;;CGEA4E0A00007431;;;;;;;;;;;;218;214;4
25;010300005;1;|01110005|01110005|01110005|01110005;;;600;611;9;250;599;1;;;250;;;;
32;010300005;1;;CHCA4E1A00008529;;;;;;;;;;;;250;244;6
25;010300006;1;|01110006|01110006|01110006|01110006;;;600;607;11;152;599;1;;;152;;;;
32;010300006;1;;CGEA4E0A00007010;;;;;;;;;;;;152;145;7
25;010300007;1;|01110007|01110007|01110007|01110007;;;600;630;8;63;599;1;;;63;;;;
32;010300007;1;;CHCA4E1A00011289;;;;;;;;;;;;63;61;2
25;010300008;1;|01110008|01110008|01110008|01110008;;;700;675;11;174;699;1;;;174;;;;
32;010300008;1;;CHCA4E1A00009392;;;;;;;;;;;;174;168;6
25;010300009;1;|01110009|01110009|01110009|01110009;;;700;693;7;121;699;1;;;121;;;;
32;010300009;1;;CHCA4E1A00011356;;;;;;;;;;;;121;117;4
25;010300010;1;|01110010|01110010|01110010|01110010;;;700;693;6;159;699;1;;;159;;;;
32;010300010;1;;CHCA4E1A00013175;;;;;;;;;;;;159;154;5
25;010300011;1;|01110011|01110011|01110011|01110011;;;600;597;5;257;599;1;;;257;;;;
32;010300011;1;;CHCA4E1A00010358;;;;;;;;;;;;257;247;10
25;010300012;1;|01110012|01110012|01110012|01110012;;;600;580;5;218;599;1;;;218;;;;
32;010300012;1;;ELZA4E2A00017629;;;;;;;;;;;;218;216;2
25;010300013;1;|01110013|01110013|01110013|01110013;;;600;558;4;213;599;1;;;213;;;;
32;010300013;1;;CHCA4E1A00011413;;;;;;;;;;;;213;207;6
25;010300014;1;|01110014|01110014|01110014|01110014;;;600;541;3;225;599;1;;;225;;;;
32;010300014;1;;CHCA4E1A00009973;;;;;;;;;;;;225;223;2
25;010300015;1;|01110015|01110015|01110015|01110015;;;600;581;4;188;599;1;;;188;;;;
32;010300015;1;;ELZA4E2A00018146;;;;;;;;;;;;188;187;1
25;010300016;1;|01110016|01110016|01110016|01110016;;;600;578;8;288;599;1;;;288;;;;
32;010300016;1;;CGEA4E0A00007711;;;;;;;;;;;;288;284;4
25;010300017;1;|01110017|01110017|01110017|01110017;;;500;517;9;218;499;1;;;218;;;;
32;010300017;1;;ELZA4E2A00017074;;;;;;;;;;;;218;215;3
25;010300018;1;|01110018|01110018|01110018|01110018;;;600;604;7;274;599;1;;;274;;;;
32;010300018;1;;CHCA4E1A00011625;;;;;;;;;;;;274;266;8
25;010300019;1;|01110019|01110019|01110019|01110019;;;600;535;12;179;599;1;;;179;;;;
32;010300019;1;;CHCA4E1A00013277;;;;;;;;;;;;179;176;3
25;010300020;1;|01110020|01110020|01110020|01110020;;;600;546;5;233;599;1;;;233;;;;
32;010300020;1;;CGEA4E0A00007143;;;;;;;;;;;;233;230;3
25;010300021;1;|01110021|01110021|01110021|01110021;;;400;378;5;194;399;1;;;194;;;;
32;010300021;1;;ELZA4E2A00015593;;;;;;;;;;;;194;190;4
25;010300022;1;|01110022|01110022|01110022|01110022;;;500;527;8;222;499;1;;;222;;;;
32;010300022;1;;ELZA4E2A00015541;;;;;;;;;;;;222;217;5
25;010300023;1;|01110023|01110023|01110023|01110023;;;600;578;8;255;599;1;;;255;;;;
32;010300023;1;;ELZA4E2A00015737;;;;;;;;;;;;255;248;7
25;010300024;1;|01110024|01110024|01110024|01110024;;;500;513;7;222;499;1;;;222;;;;
32;010300024;1;;CHCA4E1A00011142;;;;;;;;;;;;222;218;4
25;010300025;1;|01110025|01110025|01110025|01110025;;;600;593;8;236;598;2;;;236;;;;
32;010300025;1;;CGEA4E0A00007666;;;;;;;;;;;;236;230;6
25;010300026;1;|01110026|01110026|01110026|01110026;;;700;713;15;310;699;1;;;310;;;;
32;010300026;1;;CGEA4E0A00007726;;;;;;;;;;;;310;303;7
25;010300027;1;|01110027|01110027|01110027|01110027;;;700;657;66;346;699;1;;;346;;;;
32;010300027;1;;ELZA4E2A00015107;;;;;;;;;;;;346;341;5
25;010300028;1;|01110028|01110028|01110028|01110028;;;600;612;9;260;599;1;;;260;;;;
32;010300028;1;;EPDA4E2A00020048;;;;;;;;;;;;260;256;4
25;010300029;1;|01110029|01110029|01110029|01110029;;;600;598;4;273;599;1;;;273;;;;
32;010300029;1;;EPDA4E2A00018885;;;;;;;;;;;;273;265;8
25;010300030;1;|01110030|01110030|01110030|01110030;;;700;666;8;268;699;1;;;268;;;;
32;010300030;1;;EPDA4E2A00019185;;;;;;;;;;;;268;264;4
25;010300031;1;|01110031|01110031|01110031|01110031;;;700;647;10;264;699;1;;;264;;;;
32;010300031;1;;EPDA4E2A00018634;;;;;;;;;;;;264;255;9
25;010300032;1;|01110032|01110032|01110032|01110032;;;300;321;8;125;299;1;;;125;;;;
32;010300032;1;;EPDA4E2A00019634;;;;;;;;;;;;125;120;5
25;010300033;1;|01110033|01110033|01110033|01110033;;;800;759;7;370;799;1;;;370;;;;
32;010300033;1;;EPDA4E2A00019037;;;;;;;;;;;;162;160;2
32;010300033;1;;EPDA4E2A00020176;;;;;;;;;;;;208;202;6
25;010300034;1;|01110034|01110034|01110034|01110034;;;600;621;9;262;599;1;;;262;;;;
32;010300034;1;;EPDA4E2A00019318;;;;;;;;;;;;262;257;5
25;010300035;1;|01110035|01110035|01110035|01110035;;;600;576;15;219;599;1;;;219;;;;
32;010300035;1;;EPDA4E2A00020134;;;;;;;;;;;;219;211;8
25;010300036;1;|01110036|01110036|01110036|01110036;;;700;666;8;295;699;1;;;295;;;;
32;010300036;1;;EPDA4E2A00020045;;;;;;;;;;;;295;289;6
25;010300037;1;|01110037|01110037|01110037|01110037;;;700;655;4;270;699;1;;;270;;;;
32;010300037;1;;ELZA4E2A00017876;;;;;;;;;;;;270;266;4
25;010300038;1;|01110038|01110038|01110038|01110038;;;500;465;27;218;498;2;;;218;;;;
32;010300038;1;;CHCA4E1A00012443;;;;;;;;;;;;218;211;7
25;010300039;1;|01110039|01110039|01110039|01110039;;;500;541;19;282;499;1;;;282;;;;
32;010300039;1;;ELZA4E2A00015005;;;;;;;;;;;;282;271;11
25;010300040;1;|01110040|01110040|01110040|01110040;;;700;701;10;309;699;1;;;309;;;;
32;010300040;1;;CHCA4E1A00012127;;;;;;;;;;;;309;300;9
25;010300041;1;|01110041|01110041|01110041|01110041;;;700;648;7;204;699;1;;;204;;;;
32;010300041;1;;ELZA4E2A00016409;;;;;;;;;;;;204;196;8
