1;010200010;1;|3010073|3010073|3010073|3010073|3010073|3010073|3010073|3010073;600;477;3;349;;;250;1;0;0;0;0;349;;;16;;;333;326;;;7;;;;;16
1;010200011;1;|3010075|3010075|3010075|3010075|3010075|3010075|3010075|3010075;200;178;8;154;;;44;1;0;0;0;1;154;;;7;;;147;145;;;2;;;;;3
1;010200012;1;|3010077|3010077|3010077|3010077|3010077|3010077|3010077|3010077;700;630;5;459;;;239;1;0;0;1;0;459;;;15;;;444;435;;;9;;;;;15
1;010200013;1;|3010079|3010079|3010079|3010079|3010079|3010079|3010079|3010079;100;38;7;30;;;69;1;0;0;0;0;30;;;0;;;30;30;;;0;;;;;0
1;010200014;1;|3010081|3010081|3010081|3010081|3010081|3010081|3010081|3010081;200;194;6;162;;;37;1;0;0;0;0;162;;;5;;;157;155;;;2;;;;;0
1;010200015;1;|3010083|3010083|3010083|3010083|3010083|3010083|3010083|3010083;200;169;7;136;;;63;1;0;0;0;0;136;;;3;;;132;132;;;1;;;;;0
1;010200016;1;|3010085|3010085|3010085|3010085|3010085|3010085|3010085|3010085;300;229;7;174;;;125;1;0;0;0;0;174;;;15;;;159;157;;;2;;;;;3
1;010200017;1;|3010087|3010087|3010087|3010087|3010087|3010087|3010087|3010087;200;148;4;107;;;91;2;0;0;0;0;107;;;9;;;98;143;;;0;;;;;6
1;010200018;1;|3010089|3010089|3010089|3010089|3010089|3010089|3010089|3010089;100;73;6;36;;;63;1;0;0;0;0;36;;;1;;;35;35;;;0;;;;;1
1;010300001;1;|3010102|3010102|3010102|3010102|3010102|3010102|3010102|3010102;600;561;7;328;;;269;3;0;0;0;0;328;;;13;;;315;294;;;21;;;;;12
1;010300002;1;|3010202|3010202|3010202|3010202|3010202|3010202|3010202|3010202;500;411;9;228;;;270;1;0;0;0;1;228;;;4;;;224;210;;;14;;;;;3
1;010300003;1;|3010358|3010358|3010358|3010358|3010358|3010358|3010358|3010358;600;499;12;287;;;306;5;0;0;0;2;287;;;9;;;278;255;;;23;;;;;4
1;010300004;1;|3010357|3010357|3010357|3010357|3010357|3010357|3010357|3010357;603;566;10;291;;;311;1;0;0;0;0;291;;;7;;;284;256;;;28;;;;;2
1;010300005;1;|3010332|3010332|3010332|3010332|3010332|3010332|3010332|3010332;700;661;12;380;;;319;1;0;0;0;0;380;;;14;;;366;344;;;22;;;;;9
1;010300006;1;|3010091|3010091|3010091|3010091|3010091|3010091|3010091|3010091;700;641;5;313;;;385;1;0;0;0;1;313;;;17;;;296;268;;;28;;;;;9
1;010300007;1;|3010251|3010251|3010251|3010251|3010251|3010251|3010251|3010251;600;595;7;189;;;410;1;0;0;0;0;189;;;19;;;170;152;;;18;;;;;9
1;010300008;1;|3010249|3010249|3010249|3010249|3010249|3010249|3010249|3010249;700;676;5;293;;;406;1;0;0;0;0;293;;;10;;;283;257;;;26;;;;;10
1;010300009;1;|3010245|3010245|3010245|3010245|3010245|3010245|3010245|3010245;800;695;6;259;;;539;2;0;0;0;0;259;;;14;;;259;219;;;26;;;;;10
1;010300010;1;|3010327|3010327|3010327|3010327|3010327|3010327|3010327|3010327;800;315;8;315;;;485;0;0;0;0;0;315;;;20;;;295;268;;;27;;;;;0
8;010300011;1;|7010009|7010009|7010009|7010009|7010009|7010009|7010009|7010009;700;606;10;385;218;167;479;1;0;0;0;2;385;218;167;17;8;9;368;341;195;146;27;15;12;9;8;17
8;010300012;1;|7010008|7010008|7010008|7010008|7010008|7010008|7010008|7010008;600;575;8;348;196;152;403;1;0;0;0;0;348;196;152;14;10;4;334;308;175;133;26;11;15;4;6;10
8;010300013;1;|7010003|7010003|7010003|7010003|7010003|7010003|7010003|7010003;600;580;5;340;179;161;419;1;0;0;0;1;340;179;161;14;10;4;326;307;161;146;19;8;11;4;10;14
8;010300014;1;|7010006|7010006|7010006|7010006|7010006|7010006|7010006|7010006;600;579;18;357;317;40;282;1;0;0;0;0;357;317;40;11;11;0;346;321;284;37;25;22;3;0;7;7
8;010300015;1;|7010002|7010002|7010002|7010002|7010002|7010002|7010002|7010002;700;622;5;334;289;45;410;1;0;0;0;0;334;289;45;12;12;0;322;294;257;37;28;20;8;0;7;7
1;010300016;1;|3010304|3010304|3010304|3010304|3010304|3010304|3010304|3010304;600;584;7;380;;;219;1;0;0;0;0;380;;;8;;;372;353;;;19;;;;;8
1;010300017;1;|3010291|3010291|3010291|3010291|3010291|3010291|3010291|3010291;600;538;8;297;;;302;1;0;0;0;0;297;;;6;;;291;273;;;18;;;;;6
1;010300018;1;|3010285|3010285|3010285|3010285|3010285|3010285|3010285|3010285;700;608;5;351;;;348;1;0;0;0;0;351;;;9;;;342;323;;;19;;;;;5
1;010300019;1;|3010276|3010276|3010276|3010276|3010276|3010276|3010276|3010276;600;560;16;250;;;348;2;0;0;0;0;250;;;8;;;242;221;;;21;;;;;8
8;010300020;1;|7010019|7010019|7010019|7010019|7010019|7010019|7010019|7010019;600;570;7;351;301;50;298;1;0;0;0;0;351;301;50;0;0;0;351;333;288;45;18;13;5;0;0;0
1;010300021;1;|3010275|3010275|3010275|3010275|3010275|3010275|3010275|3010275;400;389;2;251;;;148;1;0;0;0;0;251;;;7;;;244;231;;;13;;;;;7
8;010300022;1;|7010017|7010017|7010017|7010017|7010017|7010017|7010017|7010017;600;568;6;315;251;64;347;1;0;0;0;1;315;251;64;5;4;1;310;296;237;59;14;10;4;1;2;3
8;010300023;1;|7010015|7010015|7010015|7010015|7010015|7010015|7010015|7010015;600;536;2;348;281;67;317;2;0;0;0;0;348;281;67;5;4;1;343;319;257;62;24;20;4;1;4;5
8;010300024;1;|7010013|7010013|7010013|7010013|7010013|7010013|7010013|7010013;600;523;12;309;231;78;367;2;0;0;0;0;309;231;78;9;8;1;300;279;206;73;21;17;4;1;8;9
8;010300025;1;|7010011|7010011|7010011|7010011|7010011|7010011|7010011|7010011;700;595;10;344;140;204;559;1;0;0;0;0;344;140;204;12;2;10;332;309;134;175;23;4;19;10;1;11
1;010300026;1;|3010271|3010271|3010271|3010271|3010271|3010271|3010271|3010271;800;698;6;397;;;402;1;0;0;0;0;397;;;4;;;393;362;;;31;;;;;4
1;010300027;1;|3010266|3010266|3010266|3010266|3010266|3010266|3010266|3010266;800;692;37;434;;;365;1;0;0;0;0;434;;;6;;;428;383;;;45;;;;;4
1;010300028;1;|3010121|3010121|3010121|3010121|3010121|3010121|3010121|3010121;700;615;30;365;;;333;2;0;0;0;0;365;;;4;;;361;336;;;25;;;;;4
1;010300029;1;|3010118|3010118|3010118|3010118|3010118|3010118|3010118|3010118;700;639;38;421;;;278;1;0;0;0;0;421;;;9;;;412;387;;;25;;;;;7
1;010300030;1;|3010114|3010114|3010114|3010114|3010114|3010114|3010114|3010114;700;647;10;343;;;355;2;0;0;0;0;343;;;7;;;336;315;;;21;;;;;7
1;010300031;1;|3010196|3010196|3010196|3010196|3010196|3010196|3010196|3010196;700;639;22;338;;;360;2;0;0;0;0;338;;;5;;;333;303;;;30;;;;;4
1;010300032;1;|3010194|3010194|3010194|3010194|3010194|3010194|3010194|3010194;400;355;6;210;;;189;1;0;0;0;0;210;;;5;;;205;188;;;17;;;;;3
1;010300033;1;|3010188|3010188|3010188|3010188|3010188|3010188|3010188|3010188;600;581;41;395;;;203;2;0;0;0;0;395;;;7;;;388;350;;;38;;;;;7
1;010300034;1;|3010184|3010184|3010184|3010184|3010184|3010184|3010184|3010184;700;632;7;393;;;306;1;0;0;0;0;393;;;14;;;379;363;;;16;;;;;14
1;010300035;1;|3010179|3010179|3010179|3010179|3010179|3010179|3010179|3010179;700;623;6;308;;;391;1;0;0;0;0;308;;;8;;;300;281;;;19;;;;;8
1;010300036;1;|3010176|3010176|3010176|3010176|3010176|3010176|3010176|3010176;700;666;5;370;;;328;1;0;0;0;1;370;;;20;;;350;325;;;25;;;;;9
1;010300037;1;|3010173|3010173|3010173|3010173|3010173|3010173|3010173|3010173;700;687;11;393;;;305;1;0;0;0;1;393;;;14;;;379;352;;;27;;;;;14
1;010300038;1;|3010167|3010167|3010167|3010167|3010167|3010167|3010167|3010167;500;492;11;326;;;173;1;0;0;0;0;326;;;13;;;313;294;;;19;;;;;13
1;010300039;1;|3010162|3010162|3010162|3010162|3010162|3010162|3010162|3010162;600;527;7;324;;;275;1;0;0;0;0;324;;;8;;;316;294;;;22;;;;;7
1;010300040;1;|3010158|3010158|3010158|3010158|3010158|3010158|3010158|3010158;700;649;7;404;;;291;2;0;0;0;3;404;;;12;;;392;368;;;24;;;;;12
1;010300041;1;|3010243|3010243|3010243|3010243|3010243|3010243|3010243|3010243;700;664;9;291;;;408;1;0;0;0;0;291;;;7;;;284;259;;;25;;;;;7
1;010300042;1;|3010239|3010239|3010239|3010239|3010239|3010239|3010239|3010239;700;623;8;391;;;308;1;0;0;0;0;391;;;12;;;379;353;;;26;;;;;6
1;010300043;1;|3010235|3010235|3010235|3010235|3010235|3010235|3010235|3010235;700;684;9;397;;;293;10;0;0;0;0;397;;;6;;;391;363;;;28;;;;;6
1;010300044;1;|3010229|3010229|3010229|3010229|3010229|3010229|3010229|3010229;600;496;22;311;;;287;2;0;0;0;0;311;;;9;;;0;273;;;29;;;;;9
